OBJECTID,PROJECT_NAME,STATION_NAME,ACTIVITY_NO,ACTIVITY_END_DATE,ECOREGION_NAME,HUC_CD,WATERBODY_NAME,LATITUDE_MEASURE,LONGITUDE_MEASURE,UTM_EAST,UTM_NORTH,STATION_DESC,STATION_ALT_NAME,FIX_STA_NAME,STATION_TYPE_NAME,COUNTY_NAME,HUC_LEVEL,HUC_NAME,ECOREGION_CD,SUBSTANCE_NAME,ANALYTICAL_METHOD_NAME,CAS_QUALIFIER_NAME,LAB_RESULT,LAB_RESULT_TEXT,LAB_REPORT_LIMIT,REPORT_UNIT,LAB_DILUTION_MULTIPLIER,QA_FLAGS
291,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
292,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.400000000000000,.4,0.300000000000000,mg/L,1.000000000000000,
293,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,1.500000000000000,1.5,0.100000000000000,mg/L,1.000000000000000,
294,2012 Fixed Station Monitoring,WEU040-0001,AB09038,6/12/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.060000000000000,.06,0.030000000000000,mg/L,1.000000000000000,
295,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,375.000000000000000,375,10.000000000000000,mg/L,1.000000000000000,
296,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,15.000000000000000,15,4.000000000000000,mg/L,1.000000000000000,
297,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,337.000000000000000,337,10.000000000000000,mg/L,1.000000000000000,
298,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
299,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.600000000000000,.6,0.300000000000000,mg/L,1.000000000000000,
300,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,0.200000000000000,.2,0.100000000000000,mg/L,1.000000000000000,
301,2012 Fixed Station Monitoring,WEU040-0001,AB09408,7/5/2012 7:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.060000000000000,.06,0.030000000000000,mg/L,1.000000000000000,
302,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,441.000000000000000,441,10.000000000000000,mg/L,1.000000000000000,
303,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,13.000000000000000,13,4.000000000000000,mg/L,1.000000000000000,
304,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,405.000000000000000,405,10.000000000000000,mg/L,1.000000000000000,
305,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
306,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.500000000000000,.5,0.300000000000000,mg/L,1.000000000000000,
307,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,0.300000000000000,.3,0.100000000000000,mg/L,1.000000000000000,
308,2012 Fixed Station Monitoring,WEU040-0001,AB09599,8/2/2012 7:50:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.050000000000000,.05,0.030000000000000,mg/L,1.000000000000000,
309,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.120000000000000,.12,0.030000000000000,mg/L,1.000000000000000,
310,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,1.500000000000000,1.5,0.100000000000000,mg/L,1.000000000000000,
311,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.600000000000000,.6,0.300000000000000,mg/L,1.000000000000000,
312,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
313,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,297.000000000000000,297,10.000000000000000,mg/L,1.000000000000000,
314,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,20.000000000000000,20,4.000000000000000,mg/L,1.000000000000000,
315,2012 Fixed Station Monitoring,WEU040-0001,AB10095,9/13/2012 8:20:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,332.000000000000000,332,10.000000000000000,mg/L,1.000000000000000,
316,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,378.000000000000000,378,10.000000000000000,mg/L,1.000000000000000,
317,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,8.000000000000000,8,4.000000000000000,mg/L,1.000000000000000,
318,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,349.000000000000000,349,10.000000000000000,mg/L,1.000000000000000,
319,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
320,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.500000000000000,.5,0.300000000000000,mg/L,1.000000000000000,
321,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,2.200000000000000,2.2,0.100000000000000,mg/L,1.000000000000000,
322,2012 Fixed Station Monitoring,WEU040-0001,AB10295,10/10/2012 8:00:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.120000000000000,.12,0.030000000000000,mg/L,1.000000000000000,
323,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,427.000000000000000,427,10.000000000000000,mg/L,1.000000000000000,
324,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,4.000000000000000,4,4.000000000000000,mg/L,1.000000000000000,
325,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,402.000000000000000,402,10.000000000000000,mg/L,1.000000000000000,
326,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
327,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.300000000000000,.3,0.300000000000000,mg/L,1.000000000000000,
328,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.1,Total,1.500000000000000,1.5,0.100000000000000,mg/L,1.000000000000000,
329,2012 Fixed Station Monitoring,WEU040-0001,AB10603,11/2/2012 7:45:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.120000000000000,.12,0.030000000000000,mg/L,1.000000000000000,
330,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total (TS)",SM2540B,Total,425.000000000000000,425,10.000000000000000,mg/L,1.000000000000000,
331,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Suspended Total, (TSS)",SM2540D,Total,7.000000000000000,7,4.000000000000000,mg/L,1.000000000000000,
332,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Solids, Total Dissolved (TDS)",SM2540C,Dissolved,397.000000000000000,397,10.000000000000000,mg/L,1.000000000000000,
333,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Ammonia",350.1,Total,-1.000000000000000,<.1,0.100000000000000,mg/L,1.000000000000000,
334,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,TKN,351.2,Total,0.400000000000000,.4,0.300000000000000,mg/L,1.000000000000000,
335,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Nitrogen, Nitrate+Nitrite",353.2,Total,1.200000000000000,1.2,0.100000000000000,mg/L,1.000000000000000,
336,2012 Fixed Station Monitoring,WEU040-0001,AB10928,12/5/2012 8:30:00,Eastern Corn Belt Plains,'051202060502',East Fork White River,38.987009470493803,-85.898372064755193,"595,410.574000000020000","4,315,912.122999999700000","CR 725 N, above Seymour Waterworks Dam at boat ramp",CR 725 N,EW-168,River,Jackson,12,Heddy Run-East Fork White River,55,"Phosphorus, Total",365.1,Total,0.070000000000000,.07,0.030000000000000,mg/L,1.000000000000000,
